Table Name,State Code,District Code,Town Code,Total/ Rural/ Urban,Area Name,Age-Group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational Level - Literate without Educational Level Persons,Educational Level - Literate without Educational Level Males,Educational Level - Literate without Educational Level Females,Educational Level - Below Primary Persons,Educational Level - Below Primary Males,Educational Level - Below Primary Females,Educational Level - Primary Persons,Educational Level - Primary Males,Educational Level - Primary Females,Educational Level - Middle Persons,Educational Level - Middle Males,Educational Level - Middle Females,Educational Level - Matric/Secondary Persons,Educational Level - Matric/Secondary Males,Educational Level - Matric/Secondary Females,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Persons,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Males,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Females,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Graduate & Above Persons,Educational Level - Graduate & Above Males,Educational Level - Graduate & Above Females,Unclassified - Persons,Unclassified - Males,Unclassified - Females
C2308,29,12,41202000,Urban,Hospet (CMC),25-29,14856,7328,7528,3956,1244,2712,10900,6084,4816,156,80,76,888,433,455,2060,947,1113,1094,646,448,2353,1323,1030,1356,767,589,102,86,16,570,509,61,2321,1293,1028,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),30-34,11672,5986,5686,3495,1173,2322,8177,4813,3364,107,51,56,803,396,407,1709,863,846,724,411,313,1810,1052,758,857,516,341,49,45,4,359,316,43,1759,1163,596,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),35-39,12350,5956,6394,4396,1437,2959,7954,4519,3435,121,64,57,982,456,526,2034,937,1097,722,388,334,1720,963,757,666,433,233,24,23,1,221,188,33,1464,1067,397,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),40-44,9365,4952,4413,3369,1253,2116,5996,3699,2297,94,53,41,734,385,349,1606,831,775,483,290,193,1383,845,538,455,316,139,19,17,2,122,98,24,1100,864,236,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),45-49,8522,4429,4093,3182,1020,2162,5340,3409,1931,97,57,40,642,354,288,1446,789,657,411,257,154,1360,846,514,377,269,108,15,13,2,135,120,15,857,704,153,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),50-54,6329,3421,2908,2618,882,1736,3711,2539,1172,71,39,32,467,252,215,1024,572,452,284,185,99,902,644,258,244,207,37,9,9,0,118,110,8,592,521,71,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),55-59,4081,1947,2134,1780,464,1316,2301,1483,818,49,28,21,366,182,184,684,332,352,184,105,79,518,388,130,96,85,11,15,14,1,86,78,8,303,271,32,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),60-64,4076,1892,2184,2149,589,1560,1927,1303,624,56,30,26,379,213,166,574,333,241,178,110,68,455,355,100,63,57,6,10,9,1,58,54,4,154,142,12,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),65-69,2389,1062,1327,1234,307,927,1155,755,400,29,16,13,215,111,104,404,206,198,93,57,36,263,230,33,42,39,3,1,0,1,22,20,2,86,76,10,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),70-74,1977,913,1064,1149,352,797,828,561,267,29,10,19,197,124,73,285,166,119,62,39,23,161,135,26,25,23,2,1,1,0,15,15,0,53,48,5,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),75-79,785,348,437,415,100,315,370,248,122,15,7,8,98,57,41,128,80,48,31,22,9,57,46,11,6,4,2,2,2,0,8,8,0,25,22,3,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),80+,1017,410,607,638,152,486,379,258,121,10,5,5,108,62,46,121,82,39,33,21,12,62,54,8,10,8,2,2,1,1,9,8,1,24,17,7,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),Age not stated,129,79,50,51,28,23,78,51,27,22,15,7,12,7,5,9,6,3,4,4,0,10,3,7,10,9,1,0,0,0,4,3,1,7,4,3,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),All ages,316766,162699,154067,114551,47031,67520,202215,115668,86547,2440,1404,1036,38917,20435,18482,53743,27868,25875,25379,14228,11151,37337,22017,15320,17454,10504,6950,487,401,86,3754,3038,716,22704,15773,6931,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),0-6,41907,21873,20034,41907,21873,20034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),7,6714,3433,3281,1434,720,714,5280,2713,2567,39,22,17,5241,2691,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),8,8072,4124,3948,1207,528,679,6865,3596,3269,39,21,18,6826,3575,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),9,6314,3133,3181,648,256,392,5666,2877,2789,14,5,9,5085,2601,2484,567,271,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),10,9032,4712,4320,1281,589,692,7751,4123,3628,29,15,14,5103,2776,2327,2619,1332,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),11,5765,2976,2789,569,247,322,5196,2729,2467,8,4,4,1674,950,724,3514,1775,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),12,8581,4472,4109,1285,598,687,7296,3874,3422,25,12,13,1243,737,506,5426,2872,2554,602,253,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),13,6382,3236,3146,778,318,460,5604,2918,2686,22,9,13,457,261,196,3630,1982,1648,1495,666,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),14,6877,3566,3311,874,385,489,6003,3181,2822,22,14,8,419,225,194,2459,1369,1090,3103,1573,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),15,6702,3542,3160,1090,513,577,5612,3029,2583,39,21,18,391,227,164,1466,831,635,2601,1406,1195,1115,544,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),16,7062,3654,3408,1116,499,617,5946,3155,2791,31,16,15,418,229,189,1174,645,529,1790,1050,740,2533,1215,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),17,5113,2818,2295,573,266,307,4540,2552,1988,27,18,9,237,151,86,692,400,292,848,495,353,2736,1488,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),18,10114,5209,4905,2048,808,1240,8066,4401,3665,85,56,29,584,320,264,1544,802,742,1267,742,525,2305,1244,1061,2067,1065,1002,33,23,10,181,149,32,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),19,5332,2835,2497,706,216,490,4626,2619,2007,42,23,19,243,143,100,678,351,327,621,365,256,1207,683,524,1653,902,751,22,19,3,160,133,27,0,0,0,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),20-24,33033,17314,15719,6565,2203,4362,26468,15111,11357,298,174,124,1549,786,763,4487,2237,2250,3188,1952,1236,6121,3469,2652,5456,3160,2296,147,109,38,1010,787,223,4212,2437,1775,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),25-29,29342,14373,14969,7925,2482,5443,21417,11891,9526,262,153,109,1598,759,839,4408,2042,2366,2331,1345,986,4648,2646,2002,2564,1491,1073,77,60,17,670,548,122,4859,2847,2012,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),30-34,23095,12002,11093,6874,2449,4425,16221,9553,6668,252,134,118,1289,639,650,3700,1880,1820,1685,978,707,3587,2117,1470,1586,940,646,51,46,5,499,414,85,3572,2405,1167,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),35-39,23469,11472,11997,8051,2684,5367,15418,8788,6630,227,140,87,1494,713,781,4243,2052,2191,1551,851,700,3297,1869,1428,1269,759,510,42,32,10,354,285,69,2941,2087,854,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),40-44,18235,10005,8230,6131,2345,3786,12104,7660,4444,218,138,80,1188,670,518,3274,1775,1499,1139,667,472,2701,1682,1019,917,625,292,34,34,0,270,218,52,2363,1851,512,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),45-49,15963,8414,7549,5657,1917,3740,10306,6497,3809,193,113,80,1057,543,514,2887,1473,1414,1032,602,430,2265,1438,827,755,557,198,15,14,1,141,114,27,1961,1643,318,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),50-54,12223,6520,5703,4794,1573,3221,7429,4947,2482,140,68,72,738,393,345,2130,1149,981,722,423,299,1724,1218,506,533,423,110,17,17,0,141,118,23,1284,1138,146,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),55-59,7766,3760,4006,3159,818,2341,4607,2942,1665,98,57,41,532,261,271,1464,720,744,449,262,187,1023,726,297,277,238,39,18,17,1,132,109,23,614,552,62,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),60-64,7860,3847,4013,3913,1170,2743,3947,2677,1270,126,83,43,565,288,277,1308,751,557,398,241,157,869,698,171,149,135,14,16,15,1,97,85,12,419,381,38,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),65-69,4553,2105,2448,2075,504,1571,2478,1601,877,53,26,27,366,178,188,837,427,410,243,150,93,571,444,127,111,107,4,7,7,0,48,37,11,242,225,17,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),70-74,3514,1677,1837,1882,561,1321,1632,1116,516,59,26,33,263,143,120,610,370,240,149,97,52,344,297,47,54,48,6,4,4,0,27,22,5,122,109,13,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),75-79,1526,690,836,723,166,557,803,524,279,23,11,12,151,72,79,302,181,121,78,50,28,145,119,26,29,25,4,2,2,0,11,7,4,62,57,5,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),80+,1936,791,1145,1153,282,871,783,509,274,21,16,5,172,90,82,298,169,129,78,57,21,130,108,22,28,23,5,2,2,0,9,8,1,45,36,9,0,0,0
C2308,29,12,41207000,Urban,Bellary (CMC),Age not stated,284,146,138,133,61,72,151,85,66,48,29,19,34,14,20,26,12,14,9,3,6,16,12,4,6,6,0,0,0,0,4,4,0,8,5,3,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),All ages,122702,62845,59857,30927,13125,17802,91775,49720,42055,673,372,301,15421,7725,7696,22093,11005,11088,10628,5623,5005,19086,10180,8906,10157,5667,4490,269,229,40,1847,1164,683,11601,7755,3846,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),0-6,14390,7414,6976,14390,7414,6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),7,2301,1178,1123,342,165,177,1959,1013,946,11,6,5,1948,1007,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),8,2829,1411,1418,199,107,92,2630,1304,1326,5,5,0,2625,1299,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),9,2328,1170,1158,114,53,61,2214,1117,1097,3,2,1,1995,1013,982,216,102,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),10,3118,1565,1553,145,65,80,2973,1500,1473,6,2,4,1747,915,832,1220,583,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),11,2318,1139,1179,75,33,42,2243,1106,1137,5,2,3,469,258,211,1769,846,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),12,3234,1629,1605,149,77,72,3085,1552,1533,4,1,3,311,192,119,2475,1240,1235,295,119,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),13,2650,1336,1314,103,42,61,2547,1294,1253,5,1,4,111,63,48,1524,836,688,907,394,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),14,2930,1577,1353,135,59,76,2795,1518,1277,4,2,2,112,73,39,852,495,357,1827,948,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),15,2587,1363,1224,177,96,81,2410,1267,1143,9,7,2,95,57,38,454,264,190,1101,620,481,751,319,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),16,3004,1536,1468,176,91,85,2828,1445,1383,13,9,4,125,74,51,440,255,185,658,351,307,1592,756,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),17,2301,1273,1028,84,35,49,2217,1238,979,5,4,1,82,59,23,251,137,114,279,158,121,1600,880,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),18,3953,1994,1959,295,134,161,3658,1860,1798,17,10,7,196,129,67,608,338,270,468,237,231,1115,561,554,1169,537,632,12,8,4,73,40,33,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),19,2207,1171,1036,104,47,57,2103,1124,979,4,3,1,71,47,24,238,144,94,225,135,90,589,309,280,886,431,455,14,9,5,76,46,30,0,0,0,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),20-24,12893,6612,6281,1071,386,685,11822,6226,5596,63,34,29,578,337,241,1629,856,773,1199,667,532,2794,1425,1369,3185,1620,1565,80,66,14,405,256,149,1889,965,924,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),25-29,11006,5235,5771,1455,453,1002,9551,4782,4769,70,31,39,578,258,320,1648,732,916,900,452,448,2116,1009,1107,1634,856,778,45,37,8,306,194,112,2254,1213,1041,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),30-34,9061,4614,4447,1382,474,908,7679,4140,3539,78,49,29,547,243,304,1484,688,796,656,363,293,1695,843,852,1043,622,421,38,35,3,281,178,103,1857,1119,738,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),35-39,9523,4702,4821,1953,619,1334,7570,4083,3487,67,36,31,718,307,411,1767,782,985,578,300,278,1774,870,904,759,483,276,25,21,4,220,125,95,1662,1159,503,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),40-44,7413,4015,3398,1566,595,971,5847,3420,2427,51,30,21,600,278,322,1357,657,700,382,215,167,1400,734,666,526,346,180,14,14,0,131,74,57,1386,1072,314,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),45-49,6668,3606,3062,1537,532,1005,5131,3074,2057,49,24,25,605,271,334,1312,620,692,327,173,154,1268,730,538,373,278,95,8,8,0,89,44,45,1100,926,174,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),50-54,4967,2837,2130,1289,453,836,3678,2384,1294,52,27,25,506,241,265,889,454,435,255,149,106,970,668,302,272,221,51,9,7,2,63,39,24,662,578,84,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),55-59,3110,1551,1559,907,246,661,2203,1305,898,31,22,9,385,145,240,627,266,361,174,91,83,478,325,153,114,102,12,8,8,0,73,60,13,313,286,27,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),60-64,2898,1495,1403,1066,337,729,1832,1158,674,37,19,18,335,147,188,556,281,275,169,97,72,364,279,85,73,66,7,10,10,0,69,55,14,219,204,15,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),65-69,1838,877,961,732,196,536,1106,681,425,26,14,12,229,95,134,294,132,162,104,62,42,251,191,60,44,41,3,2,2,0,32,28,4,124,116,8,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),70-74,1511,755,756,693,196,497,818,559,259,18,10,8,200,96,104,246,154,92,58,37,21,160,140,20,39,34,5,3,3,0,17,16,1,77,69,8,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),75-79,699,331,368,312,86,226,387,245,142,12,6,6,102,49,53,117,60,57,29,25,4,76,64,12,15,10,5,1,1,0,7,4,3,28,26,2,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),80+,880,412,468,434,116,318,446,296,150,7,1,6,148,71,77,114,79,35,36,30,6,87,74,13,20,15,5,0,0,0,5,5,0,29,21,8,0,0,0
C2308,29,13,41303000,Urban,Chitradurga (CMC),Age not stated,85,47,38,42,18,24,43,29,14,21,15,6,3,1,2,6,4,2,1,0,1,6,3,3,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),All ages,364523,187987,176536,114181,49482,64699,250342,138505,111837,3204,1913,1291,50874,26508,24366,60667,31333,29334,29317,15828,13489,47124,25430,21694,25020,14112,10908,768,594,174,5133,3957,1176,28235,18830,9405,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),0-6,46621,24124,22497,46621,24124,22497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),7,6941,3586,3355,1645,837,808,5296,2749,2547,34,13,21,5262,2736,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),8,8926,4528,4398,955,465,490,7971,4063,3908,17,9,8,7954,4054,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),9,6872,3432,3440,409,183,226,6463,3249,3214,12,7,5,5999,3042,2957,452,200,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),10,9744,5065,4679,780,372,408,8964,4693,4271,26,12,14,6310,3395,2915,2628,1286,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),11,6665,3346,3319,397,174,223,6268,3172,3096,11,8,3,1871,1014,857,4386,2150,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),12,9411,4890,4521,787,375,412,8624,4515,4109,38,18,20,1177,723,454,6864,3546,3318,545,228,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),13,7540,3834,3706,618,278,340,6922,3556,3366,22,14,8,504,303,201,4694,2479,2215,1702,760,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),14,8326,4333,3993,780,360,420,7546,3973,3573,38,20,18,514,292,222,2859,1650,1209,4135,2011,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),15,7295,3822,3473,803,416,387,6492,3406,3086,53,29,24,455,272,183,1355,799,556,3266,1699,1567,1363,607,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),16,8683,4527,4156,1001,481,520,7682,4046,3636,46,31,15,556,312,244,1419,830,589,2243,1245,998,3418,1628,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),17,6484,3367,3117,521,243,278,5963,3124,2839,40,27,13,310,184,126,785,453,332,961,563,398,3867,1897,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),18,11862,6327,5535,1653,785,868,10209,5542,4667,116,65,51,754,448,306,1765,960,805,1383,815,568,2980,1632,1348,2982,1459,1523,43,23,20,186,140,46,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),19,6998,3717,3281,615,268,347,6383,3449,2934,66,46,20,336,200,136,756,429,327,674,390,284,1539,839,700,2770,1376,1394,49,30,19,193,139,54,0,0,0,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),20-24,39978,21228,18750,5666,2242,3424,34312,18986,15326,480,266,214,2218,1257,961,5103,2692,2411,3671,2128,1543,7261,3895,3366,8513,4621,3892,206,143,63,1227,934,293,5633,3050,2583,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),25-29,32887,16128,16759,6818,2353,4465,26069,13775,12294,383,224,159,2340,1116,1224,4653,2204,2449,2725,1480,1245,5812,2821,2991,3501,1974,1527,110,80,30,841,643,198,5704,3233,2471,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),30-34,26344,13425,12919,6533,2480,4053,19811,10945,8866,299,189,110,2071,1057,1014,4039,1980,2059,1909,1058,851,4498,2318,2180,2175,1221,954,93,74,19,682,523,159,4045,2525,1520,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),35-39,27415,13497,13918,8124,2964,5160,19291,10533,8758,327,201,126,2536,1190,1346,4541,2146,2395,1664,894,770,4320,2209,2111,1713,1030,683,66,60,6,554,410,144,3570,2393,1177,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),40-44,21663,11715,9948,6307,2532,3775,15356,9183,6173,282,183,99,2045,1104,941,3593,1906,1687,1202,668,534,3569,1916,1653,1171,762,409,45,38,7,361,264,97,3088,2342,746,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),45-49,19115,10072,9043,5784,2082,3702,13331,7990,5341,235,142,93,1913,911,1002,3378,1722,1656,1070,593,477,3011,1765,1246,907,639,268,33,27,6,279,192,87,2505,1999,506,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),50-54,13907,7857,6050,4535,1693,2842,9372,6164,3208,209,132,77,1518,826,692,2270,1202,1068,745,456,289,2139,1432,707,598,459,139,37,34,3,227,185,42,1629,1438,191,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),55-59,8737,4392,4345,3036,918,2118,5701,3474,2227,94,58,36,1160,522,638,1631,784,847,429,229,200,1115,754,361,243,198,45,33,33,0,209,190,19,787,706,81,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),60-64,8187,4141,4046,3528,1148,2380,4659,2993,1666,99,53,46,1032,527,505,1349,702,647,425,258,167,851,635,216,155,135,20,30,30,0,175,162,13,543,491,52,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),65-69,5090,2511,2579,2090,615,1475,3000,1896,1104,69,34,35,747,364,383,856,451,405,235,131,104,590,450,140,92,84,8,10,10,0,89,80,9,312,292,20,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),70-74,3804,1821,1983,1838,485,1353,1966,1336,630,58,42,16,557,294,263,585,345,240,125,86,39,339,288,51,63,59,4,5,5,0,46,42,4,188,175,13,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),75-79,1780,857,923,808,203,605,972,654,318,33,19,14,293,140,153,279,173,106,79,55,24,166,152,14,26,24,2,2,2,0,28,25,3,66,64,2,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),80+,2261,940,1321,1234,291,943,1027,649,378,30,14,16,339,175,164,302,183,119,57,41,16,167,132,35,42,33,9,4,3,1,21,18,3,65,50,15,0,0,0
C2308,29,14,41404000,Urban,Davanagere (CMC),Age not stated,987,505,482,295,115,180,692,390,302,87,57,30,103,50,53,125,61,64,72,40,32,119,60,59,69,38,31,2,2,0,15,10,5,100,72,28,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),All ages,274352,140224,134128,72169,31585,40584,202183,108639,93544,1534,766,768,35254,18171,17083,50237,25231,25006,24934,13114,11820,41666,21678,19988,17896,9545,8351,548,452,96,3781,2675,1106,26332,17006,9326,1,1,0
C2308,29,15,41508000,Urban,Shimoga (CMC),0-6,33128,16946,16182,33128,16946,16182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),7,5051,2624,2427,860,457,403,4191,2167,2024,30,18,12,4161,2149,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),8,5814,2891,2923,430,196,234,5384,2695,2689,14,9,5,5370,2686,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),9,4987,2544,2443,218,102,116,4769,2442,2327,4,2,2,4418,2280,2138,347,160,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),10,6858,3534,3324,314,167,147,6544,3367,3177,7,3,4,4209,2233,1976,2328,1131,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),11,5074,2585,2489,143,70,73,4931,2515,2416,3,1,2,1394,811,583,3534,1703,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),12,6337,3208,3129,300,146,154,6037,3062,2975,16,8,8,787,509,278,4784,2352,2432,450,193,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),13,5491,2776,2715,220,109,111,5271,2667,2604,2,0,2,352,219,133,3404,1780,1624,1513,668,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),14,5772,2981,2791,275,136,139,5497,2845,2652,16,10,6,364,237,127,1982,1119,863,3135,1479,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),15,5350,2750,2600,344,177,167,5006,2573,2433,19,14,5,277,188,89,1216,699,517,2221,1119,1102,1273,553,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),16,6024,3101,2923,375,179,196,5649,2922,2727,26,14,12,324,221,103,1173,694,479,1446,810,636,2680,1183,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
